timestamp,date,stamp,code,order_no,bs_flag,order_type,order_price,order_volume
2026-03-30 09:15:00.030,20260330,91500030,000009.SZ,831,1,0,9.1,1500
2026-03-30 09:15:00.030,20260330,91500030,000009.SZ,1240,2,0,9.5,100
2026-03-30 09:15:00.030,20260330,91500030,000009.SZ,1272,2,0,9.9,100
2026-03-30 09:15:00.040,20260330,91500040,000009.SZ,1789,1,0,8.77,2000
2026-03-30 09:15:00.040,20260330,91500040,000009.SZ,1886,2,0,9.33,2000
2026-03-30 09:15:00.040,20260330,91500040,000009.SZ,1957,2,0,9.85,100
2026-03-30 09:15:00.040,20260330,91500040,000009.SZ,2024,2,0,10.0,100
2026-03-30 09:15:00.040,20260330,91500040,000009.SZ,2420,2,0,9.25,100
2026-03-30 09:15:00.040,20260330,91500040,000009.SZ,2993,2,0,10.01,100
2026-03-30 09:15:00.040,20260330,91500040,000009.SZ,3026,2,0,9.95,100
2026-03-30 09:15:00.040,20260330,91500040,000009.SZ,3061,2,0,9.89,100
2026-03-30 09:15:00.040,20260330,91500040,000009.SZ,3106,2,0,9.79,100
2026-03-30 09:15:00.040,20260330,91500040,000009.SZ,3489,1,0,8.72,300
2026-03-30 09:15:00.040,20260330,91500040,000009.SZ,4048,2,0,10.01,100
2026-03-30 09:15:00.040,20260330,91500040,000009.SZ,4771,2,0,10.01,1000
2026-03-30 09:15:00.050,20260330,91500050,000009.SZ,5947,1,0,8.78,500
2026-03-30 09:15:00.050,20260330,91500050,000009.SZ,6295,2,0,9.75,100
2026-03-30 09:15:00.050,20260330,91500050,000009.SZ,7710,2,0,10.01,1000
2026-03-30 09:15:00.050,20260330,91500050,000009.SZ,8453,2,0,9.23,16300
2026-03-30 09:15:00.050,20260330,91500050,000009.SZ,9337,2,0,9.15,1800
2026-03-30 09:15:00.050,20260330,91500050,000009.SZ,10158,2,0,9.66,1500
2026-03-30 09:15:00.060,20260330,91500060,000009.SZ,10422,2,0,9.09,100
2026-03-30 09:15:00.060,20260330,91500060,000009.SZ,10501,2,0,9.39,1500
2026-03-30 09:15:00.060,20260330,91500060,000009.SZ,10662,1,0,8.2,1000
2026-03-30 09:15:00.060,20260330,91500060,000009.SZ,11328,2,0,9.43,1000
2026-03-30 09:15:00.060,20260330,91500060,000009.SZ,11524,2,0,9.48,200
2026-03-30 09:15:00.060,20260330,91500060,000009.SZ,12565,1,0,8.2,700
2026-03-30 09:15:00.060,20260330,91500060,000009.SZ,13639,2,0,9.98,600
2026-03-30 09:15:00.060,20260330,91500060,000009.SZ,13949,2,0,10.0,31000
2026-03-30 09:15:00.060,20260330,91500060,000009.SZ,14001,1,0,8.47,1000
2026-03-30 09:15:00.060,20260330,91500060,000009.SZ,14455,2,0,10.0,11000
2026-03-30 09:15:00.060,20260330,91500060,000009.SZ,14833,1,0,8.75,100
2026-03-30 09:15:00.060,20260330,91500060,000009.SZ,15554,2,0,9.99,3000
2026-03-30 09:15:00.070,20260330,91500070,000009.SZ,17365,1,0,8.91,1000
2026-03-30 09:15:00.070,20260330,91500070,000009.SZ,17612,2,0,9.6,1900
2026-03-30 09:15:00.070,20260330,91500070,000009.SZ,17926,2,0,10.0,200
2026-03-30 09:15:00.070,20260330,91500070,000009.SZ,18942,2,0,9.3,800
2026-03-30 09:15:00.070,20260330,91500070,000009.SZ,19101,2,0,9.68,2000
2026-03-30 09:15:00.070,20260330,91500070,000009.SZ,19102,2,0,9.76,4000
2026-03-30 09:15:00.070,20260330,91500070,000009.SZ,19104,2,0,9.85,4000
2026-03-30 09:15:00.070,20260330,91500070,000009.SZ,19116,1,0,8.7,400
2026-03-30 09:15:00.070,20260330,91500070,000009.SZ,19242,2,0,9.42,1100
2026-03-30 09:15:00.070,20260330,91500070,000009.SZ,19433,2,0,10.01,500
2026-03-30 09:15:00.080,20260330,91500080,000009.SZ,20512,2,0,9.19,2000
2026-03-30 09:15:00.080,20260330,91500080,000009.SZ,21184,1,0,8.93,1000
2026-03-30 09:15:00.080,20260330,91500080,000009.SZ,21399,2,0,9.99,3000
2026-03-30 09:15:00.080,20260330,91500080,000009.SZ,22295,1,0,8.6,100
2026-03-30 09:15:00.080,20260330,91500080,000009.SZ,22708,1,0,9.06,100
2026-03-30 09:15:00.080,20260330,91500080,000009.SZ,22846,2,0,10.01,100
2026-03-30 09:15:00.080,20260330,91500080,000009.SZ,23456,1,0,8.9,100
2026-03-30 09:15:00.080,20260330,91500080,000009.SZ,23457,1,0,8.5,100
2026-03-30 09:15:00.080,20260330,91500080,000009.SZ,23695,2,0,10.01,1700
2026-03-30 09:15:00.090,20260330,91500090,000009.SZ,24173,2,0,9.12,1500
2026-03-30 09:15:00.090,20260330,91500090,000009.SZ,24542,1,0,8.5,200
2026-03-30 09:15:00.090,20260330,91500090,000009.SZ,25851,1,0,9.1,200
2026-03-30 09:15:00.090,20260330,91500090,000009.SZ,25949,2,0,10.01,100
2026-03-30 09:15:00.090,20260330,91500090,000009.SZ,26398,2,0,9.99,300
2026-03-30 09:15:00.090,20260330,91500090,000009.SZ,26532,2,0,10.01,300
2026-03-30 09:15:00.090,20260330,91500090,000009.SZ,26775,1,0,8.3,100
2026-03-30 09:15:00.090,20260330,91500090,000009.SZ,27521,2,0,9.22,2000
2026-03-30 09:15:00.090,20260330,91500090,000009.SZ,27666,2,0,9.27,800
2026-03-30 09:15:00.090,20260330,91500090,000009.SZ,27889,2,0,9.5,500
2026-03-30 09:15:00.100,20260330,91500100,000009.SZ,28603,2,0,9.32,100
2026-03-30 09:15:00.100,20260330,91500100,000009.SZ,28778,2,0,10.0,500
2026-03-30 09:15:00.100,20260330,91500100,000009.SZ,28989,2,0,9.29,4500
2026-03-30 09:15:00.100,20260330,91500100,000009.SZ,28990,2,0,9.66,4100
2026-03-30 09:15:00.100,20260330,91500100,000009.SZ,28991,2,0,9.99,6000
2026-03-30 09:15:00.100,20260330,91500100,000009.SZ,29396,2,0,10.01,2000
2026-03-30 09:15:00.100,20260330,91500100,000009.SZ,29874,2,0,9.19,500
2026-03-30 09:15:00.100,20260330,91500100,000009.SZ,30216,2,0,9.18,500
2026-03-30 09:15:00.100,20260330,91500100,000009.SZ,30498,1,0,8.8,7000
2026-03-30 09:15:00.110,20260330,91500110,000009.SZ,32100,2,0,10.0,600
2026-03-30 09:15:00.110,20260330,91500110,000009.SZ,33717,2,0,9.46,600
2026-03-30 09:15:00.110,20260330,91500110,000009.SZ,33718,2,0,9.96,700
2026-03-30 09:15:00.110,20260330,91500110,000009.SZ,33768,2,0,9.29,800
2026-03-30 09:15:00.110,20260330,91500110,000009.SZ,34400,2,0,9.99,1000
2026-03-30 09:15:00.120,20260330,91500120,000009.SZ,37201,1,0,8.83,1500
2026-03-30 09:15:00.120,20260330,91500120,000009.SZ,37345,1,0,8.45,4000
2026-03-30 09:15:00.120,20260330,91500120,000009.SZ,37346,2,0,9.42,2000
2026-03-30 09:15:00.120,20260330,91500120,000009.SZ,38092,2,0,9.31,20000
2026-03-30 09:15:00.120,20260330,91500120,000009.SZ,38621,2,0,9.99,1000
2026-03-30 09:15:00.120,20260330,91500120,000009.SZ,39149,2,0,10.01,500
2026-03-30 09:15:00.120,20260330,91500120,000009.SZ,39319,2,0,9.15,1000
2026-03-30 09:15:00.120,20260330,91500120,000009.SZ,39812,2,0,9.19,6000
2026-03-30 09:15:00.120,20260330,91500120,000009.SZ,39813,2,0,9.29,7000
2026-03-30 09:15:00.120,20260330,91500120,000009.SZ,39814,2,0,9.38,7000
2026-03-30 09:15:00.120,20260330,91500120,000009.SZ,39824,2,0,9.2,10000
2026-03-30 09:15:00.120,20260330,91500120,000009.SZ,39825,2,0,9.29,10000
2026-03-30 09:15:00.120,20260330,91500120,000009.SZ,39826,2,0,9.38,10000
2026-03-30 09:15:00.120,20260330,91500120,000009.SZ,39827,2,0,9.45,2000
