timestamp,date,stamp,code,order_no,bs_flag,order_type,order_price,order_volume
2026-03-11 09:15:00.040,20260311,91500040,000009.SZ,1566,2,0,9.48,2700
2026-03-11 09:15:00.040,20260311,91500040,000009.SZ,1991,2,0,10.1,10000
2026-03-11 09:15:00.040,20260311,91500040,000009.SZ,2293,1,0,9.16,500
2026-03-11 09:15:00.040,20260311,91500040,000009.SZ,2294,1,0,9.15,500
2026-03-11 09:15:00.040,20260311,91500040,000009.SZ,2295,1,0,9.13,1000
2026-03-11 09:15:00.040,20260311,91500040,000009.SZ,2296,1,0,9.11,1000
2026-03-11 09:15:00.040,20260311,91500040,000009.SZ,2297,1,0,9.11,1000
2026-03-11 09:15:00.040,20260311,91500040,000009.SZ,2298,1,0,9.1,1000
2026-03-11 09:15:00.040,20260311,91500040,000009.SZ,2299,1,0,9.1,1000
2026-03-11 09:15:00.040,20260311,91500040,000009.SZ,2300,1,0,9.1,1000
2026-03-11 09:15:00.040,20260311,91500040,000009.SZ,2339,2,0,9.53,500
2026-03-11 09:15:00.040,20260311,91500040,000009.SZ,3129,2,0,9.45,3000
2026-03-11 09:15:00.040,20260311,91500040,000009.SZ,4542,2,0,8.27,8400
2026-03-11 09:15:00.050,20260311,91500050,000009.SZ,5387,1,0,9.18,400
2026-03-11 09:15:00.050,20260311,91500050,000009.SZ,6624,2,0,9.35,600
2026-03-11 09:15:00.050,20260311,91500050,000009.SZ,6628,2,0,9.4,600
2026-03-11 09:15:00.050,20260311,91500050,000009.SZ,6630,2,0,9.45,600
2026-03-11 09:15:00.050,20260311,91500050,000009.SZ,6633,2,0,9.5,600
2026-03-11 09:15:00.050,20260311,91500050,000009.SZ,7092,1,0,8.99,500
2026-03-11 09:15:00.050,20260311,91500050,000009.SZ,7241,2,0,9.56,1100
2026-03-11 09:15:00.050,20260311,91500050,000009.SZ,7392,2,0,10.1,1000
2026-03-11 09:15:00.050,20260311,91500050,000009.SZ,7656,2,0,10.05,100
2026-03-11 09:15:00.050,20260311,91500050,000009.SZ,7670,2,0,10.0,400
2026-03-11 09:15:00.050,20260311,91500050,000009.SZ,7744,2,0,9.8,100
2026-03-11 09:15:00.060,20260311,91500060,000009.SZ,9148,2,0,10.09,25100
2026-03-11 09:15:00.060,20260311,91500060,000009.SZ,9514,2,0,9.44,1000
2026-03-11 09:15:00.060,20260311,91500060,000009.SZ,9539,2,0,9.7,100
2026-03-11 09:15:00.060,20260311,91500060,000009.SZ,10095,2,0,10.1,5000
2026-03-11 09:15:00.060,20260311,91500060,000009.SZ,10481,2,0,9.38,1800
