timestamp,date,stamp,code,order_no,bs_flag,order_type,order_price,order_volume
2026-03-24 09:15:00.040,20260324,91500040,000009.SZ,1172,2,0,9.43,1000
2026-03-24 09:15:00.040,20260324,91500040,000009.SZ,1544,2,0,8.58,300
2026-03-24 09:15:00.040,20260324,91500040,000009.SZ,2243,2,0,8.99,100
2026-03-24 09:15:00.040,20260324,91500040,000009.SZ,2594,1,0,8.5,600
2026-03-24 09:15:00.050,20260324,91500050,000009.SZ,5213,1,0,8.44,1500
2026-03-24 09:15:00.050,20260324,91500050,000009.SZ,6585,2,0,9.3,5000
2026-03-24 09:15:00.050,20260324,91500050,000009.SZ,6631,1,0,7.79,100
2026-03-24 09:15:00.060,20260324,91500060,000009.SZ,7738,1,0,8.45,100
2026-03-24 09:15:00.060,20260324,91500060,000009.SZ,7780,1,0,8.45,100
2026-03-24 09:15:00.060,20260324,91500060,000009.SZ,7822,2,0,9.4,400
2026-03-24 09:15:00.060,20260324,91500060,000009.SZ,8178,2,0,9.16,600
2026-03-24 09:15:00.060,20260324,91500060,000009.SZ,8518,2,0,9.09,1500
2026-03-24 09:15:00.060,20260324,91500060,000009.SZ,8547,1,0,8.15,5000
2026-03-24 09:15:00.060,20260324,91500060,000009.SZ,8596,2,0,9.41,1000
2026-03-24 09:15:00.060,20260324,91500060,000009.SZ,8922,2,0,9.4,1800
2026-03-24 09:15:00.060,20260324,91500060,000009.SZ,9172,2,0,9.43,100
2026-03-24 09:15:00.060,20260324,91500060,000009.SZ,9435,2,0,9.43,100
2026-03-24 09:15:00.060,20260324,91500060,000009.SZ,9538,2,0,9.39,100
2026-03-24 09:15:00.060,20260324,91500060,000009.SZ,9541,2,0,9.29,100
2026-03-24 09:15:00.060,20260324,91500060,000009.SZ,10862,2,0,8.57,1000
2026-03-24 09:15:00.070,20260324,91500070,000009.SZ,11637,1,0,8.21,800
2026-03-24 09:15:00.070,20260324,91500070,000009.SZ,12224,2,0,9.42,300
2026-03-24 09:15:00.070,20260324,91500070,000009.SZ,12331,1,0,7.71,20000
2026-03-24 09:15:00.070,20260324,91500070,000009.SZ,12376,2,0,9.43,6000
2026-03-24 09:15:00.070,20260324,91500070,000009.SZ,12730,2,0,9.06,900
2026-03-24 09:15:00.070,20260324,91500070,000009.SZ,13892,2,0,9.09,1000
2026-03-24 09:15:00.070,20260324,91500070,000009.SZ,14032,2,0,8.87,1000
2026-03-24 09:15:00.070,20260324,91500070,000009.SZ,14034,2,0,9.07,2000
2026-03-24 09:15:00.070,20260324,91500070,000009.SZ,14738,2,0,9.42,3000
2026-03-24 09:15:00.070,20260324,91500070,000009.SZ,14739,2,0,9.07,6400
2026-03-24 09:15:00.070,20260324,91500070,000009.SZ,15290,1,0,8.0,200
2026-03-24 09:15:00.080,20260324,91500080,000009.SZ,15778,2,0,9.2,500
2026-03-24 09:15:00.080,20260324,91500080,000009.SZ,16708,2,0,7.72,100
2026-03-24 09:15:00.080,20260324,91500080,000009.SZ,16709,1,0,8.2,1000
2026-03-24 09:15:00.080,20260324,91500080,000009.SZ,18379,2,0,8.9,800
2026-03-24 09:15:00.090,20260324,91500090,000009.SZ,18644,2,0,9.3,1000
2026-03-24 09:15:00.090,20260324,91500090,000009.SZ,18875,2,0,9.33,300
2026-03-24 09:15:00.090,20260324,91500090,000009.SZ,19444,1,0,8.0,100
2026-03-24 09:15:00.090,20260324,91500090,000009.SZ,19476,2,0,9.43,200
2026-03-24 09:15:00.090,20260324,91500090,000009.SZ,20028,1,0,8.3,100
2026-03-24 09:15:00.090,20260324,91500090,000009.SZ,20611,2,0,9.3,2000
2026-03-24 09:15:00.090,20260324,91500090,000009.SZ,20656,2,0,8.96,5300
2026-03-24 09:15:00.090,20260324,91500090,000009.SZ,21546,1,0,8.27,500
2026-03-24 09:15:00.090,20260324,91500090,000009.SZ,21605,2,0,9.35,2000
