timestamp,date,stamp,code,order_no,bs_flag,order_type,order_price,order_volume
2026-03-12 09:15:00.040,20260312,91500040,000009.SZ,2309,2,0,10.22,10000
2026-03-12 09:15:00.040,20260312,91500040,000009.SZ,3419,2,0,9.7,100
2026-03-12 09:15:00.040,20260312,91500040,000009.SZ,3420,2,0,10.15,100
2026-03-12 09:15:00.050,20260312,91500050,000009.SZ,4790,1,0,9.0,500
2026-03-12 09:15:00.050,20260312,91500050,000009.SZ,5255,2,0,10.22,3000
2026-03-12 09:15:00.050,20260312,91500050,000009.SZ,5982,1,0,9.21,500
2026-03-12 09:15:00.050,20260312,91500050,000009.SZ,6935,2,0,9.56,13900
2026-03-12 09:15:00.050,20260312,91500050,000009.SZ,7085,2,0,9.29,100
2026-03-12 09:15:00.050,20260312,91500050,000009.SZ,7163,1,0,9.21,500
2026-03-12 09:15:00.050,20260312,91500050,000009.SZ,7167,1,0,9.19,500
2026-03-12 09:15:00.050,20260312,91500050,000009.SZ,7240,1,0,9.12,1500
2026-03-12 09:15:00.050,20260312,91500050,000009.SZ,7861,2,0,10.22,1000
2026-03-12 09:15:00.050,20260312,91500050,000009.SZ,7908,2,0,10.15,100
2026-03-12 09:15:00.050,20260312,91500050,000009.SZ,8115,2,0,9.49,1000
2026-03-12 09:15:00.050,20260312,91500050,000009.SZ,8716,2,0,10.05,100
2026-03-12 09:15:00.060,20260312,91500060,000009.SZ,9472,2,0,9.8,100
2026-03-12 09:15:00.060,20260312,91500060,000009.SZ,9473,2,0,10.2,100
2026-03-12 09:15:00.060,20260312,91500060,000009.SZ,9501,1,0,9.15,2000
2026-03-12 09:15:00.060,20260312,91500060,000009.SZ,10290,2,0,9.55,1700
2026-03-12 09:15:00.060,20260312,91500060,000009.SZ,10796,2,0,9.48,500
2026-03-12 09:15:00.060,20260312,91500060,000009.SZ,10930,2,0,9.54,1100
2026-03-12 09:15:00.060,20260312,91500060,000009.SZ,10984,2,0,9.6,1000
2026-03-12 09:15:00.060,20260312,91500060,000009.SZ,11050,1,0,9.21,2000
2026-03-12 09:15:00.060,20260312,91500060,000009.SZ,13783,2,0,9.99,600
2026-03-12 09:15:00.060,20260312,91500060,000009.SZ,14471,1,0,9.1,2000
2026-03-12 09:15:00.060,20260312,91500060,000009.SZ,14885,2,0,9.66,10000
2026-03-12 09:15:00.070,20260312,91500070,000009.SZ,15303,1,0,9.15,10000
2026-03-12 09:15:00.070,20260312,91500070,000009.SZ,15521,2,0,9.43,5100
2026-03-12 09:15:00.070,20260312,91500070,000009.SZ,16088,2,0,10.22,5000
2026-03-12 09:15:00.070,20260312,91500070,000009.SZ,16464,1,0,9.01,1800
2026-03-12 09:15:00.070,20260312,91500070,000009.SZ,16491,2,0,10.22,100
2026-03-12 09:15:00.070,20260312,91500070,000009.SZ,16572,2,0,10.1,12500
2026-03-12 09:15:00.070,20260312,91500070,000009.SZ,16622,2,0,10.15,100
2026-03-12 09:15:00.070,20260312,91500070,000009.SZ,16717,2,0,10.09,100
