timestamp,date,stamp,code,order_no,bs_flag,order_type,order_price,order_volume
2026-03-19 09:15:00.030,20260319,91500030,000009.SZ,726,2,0,9.7,100
2026-03-19 09:15:00.030,20260319,91500030,000009.SZ,1170,1,0,8.28,100
2026-03-19 09:15:00.040,20260319,91500040,000009.SZ,1838,1,0,8.81,100
2026-03-19 09:15:00.040,20260319,91500040,000009.SZ,2402,2,0,9.8,100
2026-03-19 09:15:00.040,20260319,91500040,000009.SZ,2460,1,0,8.93,2000
2026-03-19 09:15:00.040,20260319,91500040,000009.SZ,3049,2,0,9.56,1000
2026-03-19 09:15:00.040,20260319,91500040,000009.SZ,3089,1,0,8.95,400
2026-03-19 09:15:00.040,20260319,91500040,000009.SZ,3090,2,0,9.43,2200
2026-03-19 09:15:00.040,20260319,91500040,000009.SZ,3926,2,0,9.22,1400
2026-03-19 09:15:00.040,20260319,91500040,000009.SZ,3930,2,0,9.32,1400
2026-03-19 09:15:00.050,20260319,91500050,000009.SZ,6115,2,0,9.25,1600
2026-03-19 09:15:00.050,20260319,91500050,000009.SZ,6116,2,0,9.32,2500
2026-03-19 09:15:00.050,20260319,91500050,000009.SZ,6587,2,0,9.97,1000
2026-03-19 09:15:00.050,20260319,91500050,000009.SZ,6745,2,0,9.15,500
2026-03-19 09:15:00.050,20260319,91500050,000009.SZ,7065,1,0,8.8,600
2026-03-19 09:15:00.050,20260319,91500050,000009.SZ,7678,1,0,8.95,100
2026-03-19 09:15:00.050,20260319,91500050,000009.SZ,8236,1,0,8.88,100
2026-03-19 09:15:00.050,20260319,91500050,000009.SZ,8662,1,0,9.06,100
2026-03-19 09:15:00.050,20260319,91500050,000009.SZ,8971,1,0,8.18,100
2026-03-19 09:15:00.050,20260319,91500050,000009.SZ,9036,2,0,9.5,31000
2026-03-19 09:15:00.050,20260319,91500050,000009.SZ,9374,1,0,9.07,2000
2026-03-19 09:15:00.060,20260319,91500060,000009.SZ,9857,2,0,9.96,20000
2026-03-19 09:15:00.060,20260319,91500060,000009.SZ,9859,2,0,9.96,2000
2026-03-19 09:15:00.060,20260319,91500060,000009.SZ,10101,1,0,8.86,4500
2026-03-19 09:15:00.060,20260319,91500060,000009.SZ,10469,2,0,9.97,100
2026-03-19 09:15:00.060,20260319,91500060,000009.SZ,10470,2,0,9.89,100
2026-03-19 09:15:00.060,20260319,91500060,000009.SZ,10473,2,0,9.79,100
2026-03-19 09:15:00.060,20260319,91500060,000009.SZ,10475,2,0,9.68,100
2026-03-19 09:15:00.060,20260319,91500060,000009.SZ,12044,2,0,9.9,500
2026-03-19 09:15:00.060,20260319,91500060,000009.SZ,13617,2,0,9.51,3000
2026-03-19 09:15:00.060,20260319,91500060,000009.SZ,13760,2,0,9.91,3000
2026-03-19 09:15:00.060,20260319,91500060,000009.SZ,14081,2,0,9.25,2000
2026-03-19 09:15:00.060,20260319,91500060,000009.SZ,14099,2,0,9.96,400
2026-03-19 09:15:00.060,20260319,91500060,000009.SZ,14335,1,0,8.93,400
2026-03-19 09:15:00.060,20260319,91500060,000009.SZ,14417,2,0,9.96,1000
2026-03-19 09:15:00.060,20260319,91500060,000009.SZ,14418,2,0,9.54,1000
2026-03-19 09:15:00.060,20260319,91500060,000009.SZ,14421,2,0,9.75,1000
2026-03-19 09:15:00.060,20260319,91500060,000009.SZ,14551,2,0,9.88,1000
2026-03-19 09:15:00.060,20260319,91500060,000009.SZ,14700,2,0,9.39,400
2026-03-19 09:15:00.070,20260319,91500070,000009.SZ,15102,2,0,9.97,600
2026-03-19 09:15:00.070,20260319,91500070,000009.SZ,15195,1,0,9.0,5000
2026-03-19 09:15:00.070,20260319,91500070,000009.SZ,15682,2,0,9.39,1000
2026-03-19 09:15:00.070,20260319,91500070,000009.SZ,16011,2,0,9.96,2600
2026-03-19 09:15:00.070,20260319,91500070,000009.SZ,16213,2,0,9.89,200
2026-03-19 09:15:00.070,20260319,91500070,000009.SZ,16400,2,0,9.95,2000
2026-03-19 09:15:00.070,20260319,91500070,000009.SZ,16402,2,0,9.75,2000
2026-03-19 09:15:00.070,20260319,91500070,000009.SZ,16435,1,0,9.81,2000
2026-03-19 09:15:00.070,20260319,91500070,000009.SZ,16511,2,0,9.31,6000
2026-03-19 09:15:00.070,20260319,91500070,000009.SZ,16998,2,0,9.96,600
2026-03-19 09:15:00.070,20260319,91500070,000009.SZ,17388,2,0,9.96,5000
